100049563,"kakusei non-coding nuclear RNA"
102655984,"DNA topoisomerase 3-like"
102655985,"probable acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase, mitochondrial-like"
102655986,"uncharacterized LOC102655986"
102655987,"uncharacterized LOC102655987"
102655988,"uncharacterized LOC102655988, transcript variant X1"
102655989,"uncharacterized LOC102655989"
102655990,"uncharacterized LOC102655990"
102655991,"dynein heavy chain 2, axonemal-like"
102655992,"uncharacterized LOC102655992"
102655993,"trichoplein keratin filament-binding protein-like"
102655994,"uncharacterized protein PF11_0213-like"
102655995,"uncharacterized LOC102655995, transcript variant X1"
102655996,"uncharacterized LOC102655996, transcript variant X1"
102655997,"uncharacterized LOC102655997"
102655998,"uncharacterized LOC102655998"
102655999,"uncharacterized LOC102655999, transcript variant X2"
102656000,"uncharacterized LOC102656000"
102656001,"uncharacterized LOC102656001"
102656002,"uncharacterized LOC102656002, transcript variant X2"
102656003,"uncharacterized LOC102656003"
102656004,"uncharacterized LOC102656004"
102656005,"uncharacterized LOC102656005"
102656006,"biogenesis of lysosome-related organelles complex 1 subunit 5-like isoform X1"
102656007,"uncharacterized LOC102656007, transcript variant X1"
102656008,"nuclear receptor subfamily 2 group E member 1-like"
102656009,"succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
102656010,"uncharacterized LOC102656010"
102656011,"uncharacterized LOC102656011, transcript variant X12"
102656012,"uncharacterized LOC102656012"
102656013,"uncharacterized LOC102656013"
102656014,"uncharacterized LOC102656014"
102656015,"uncharacterized LOC102656015"
102656016,"uncharacterized LOC102656016"
102656017,"uncharacterized LOC102656017, transcript variant X1"
102656018,"uncharacterized LOC102656018"
102656019,"uncharacterized LOC102656019, transcript variant X5"
102656020,"meiosis-specific with OB domain-containing protein-like"
102656021,"DDB1- and CUL4-associated factor 5-like isoform X3"
102656022,"uncharacterized LOC102656022"
102656023,"uncharacterized protein LOC102656023"
102656024,"uncharacterized LOC102656024"
102656025,"uncharacterized LOC102656025"
102656026,"uncharacterized protein LOC102656026"
102656027,"uncharacterized LOC102656027"
102656028,"uncharacterized LOC102656028, transcript variant X1"
102656029,"uncharacterized protein LOC102656029"
102656030,"uncharacterized protein LOC102656030"
102656031,"uncharacterized LOC102656031"
102656032,"uncharacterized protein LOC102656032"
102656033,"uncharacterized LOC102656033"
102656034,"uncharacterized LOC102656034"
102656035,"uncharacterized LOC102656035, transcript variant X1"
102656036,"uncharacterized LOC102656036, transcript variant X3"
102656037,"integumentary mucin C.1-like"
102656038,"uncharacterized LOC102656038"
102656039,"uncharacterized LOC102656039"
102656040,"uncharacterized LOC102656040"
102656041,"uncharacterized protein LOC102656041"
102656042,"uncharacterized LOC102656042, transcript variant X6"
102656043,"uncharacterized LOC102656043, transcript variant X2"
102656044,"uncharacterized LOC102656044"
102656045,"uncharacterized LOC102656045"
102656046,"uncharacterized LOC102656046"
102656047,"uncharacterized LOC102656047"
102656048,"glutamate receptor ionotropic, kainate 2-like"
102656049,"uncharacterized LOC102656049, transcript variant X1"
102656050,"uncharacterized LOC102656050, transcript variant X1"
102656051,"uncharacterized LOC102656051"
102656052,"uncharacterized LOC102656052"
102656053,"uncharacterized LOC102656053"
102656054,"uncharacterized LOC102656054"
102656055,"probable serine/threonine-protein kinase DDB_G0267686-like"
102656056,"uncharacterized protein LOC102656056"
102656057,"probable phosphoketolase-like"
102656058,"uncharacterized protein PF11_0213-like"
102656059,"phosphatidylinositol 4-kinase alpha-like"
102656060,"uncharacterized LOC102656060"
102656061,"uncharacterized protein LOC102656061"
102656062,"uncharacterized LOC102656062, transcript variant X2"
102656063,"uncharacterized LOC102656063, transcript variant X2"
102656064,"uncharacterized LOC102656064, transcript variant X1"
102656065,"uncharacterized protein LOC102656065"
102656066,"uncharacterized LOC102656066, transcript variant X2"
102656067,"uncharacterized LOC102656067"
102656068,"uncharacterized LOC102656068"
102656069,"uncharacterized LOC102656069"
102656070,"uncharacterized protein LOC102656070"
102656071,"uncharacterized LOC102656071, transcript variant X3"
102656072,"uncharacterized LOC102656072"
102656073,"uncharacterized LOC102656073"
102656074,"reticulon-4-like isoform X6"
102656075,"uncharacterized protein LOC102656075"
102656076,"uncharacterized LOC102656076"
102656077,"uncharacterized LOC102656077"
102656078,"LOW QUALITY PROTEIN: 27 kDa hemolymph protein-like"
102656079,"uncharacterized LOC102656079, transcript variant X1"
102656080,"uncharacterized LOC102656080, transcript variant X2"
102656081,"uncharacterized LOC102656081"
102656082,"kinesin-like protein KIF20B-like"
102656083,"uncharacterized LOC102656083, transcript variant X1"
102656084,"uncharacterized protein LOC102656084 isoform X2"
102656085,"uncharacterized LOC102656085, transcript variant X1"
102656086,mucin-21-like
102656087,"uncharacterized LOC102656087"
102656088,"uncharacterized protein LOC102656088"
102656089,"uncharacterized LOC102656089, transcript variant X2"
102656090,"uncharacterized LOC102656090, transcript variant X3"
102656091,"uncharacterized LOC102656091"
102656092,"uncharacterized LOC102656092"
102656093,"probable ATP-dependent RNA helicase DDX55 homolog"
102656094,"uncharacterized LOC102656094, transcript variant X2"
102656095,"uncharacterized protein LOC102656095"
102656096,"valine--tRNA ligase, mitochondrial-like"
102656097,"uncharacterized LOC102656097"
102656098,"sphingomyelin synthase-related 1-like"
102656099,"uncharacterized LOC102656099"
102656100,"uncharacterized LOC102656100"
102656101,"uncharacterized protein LOC102656101"
102656102,"uncharacterized LOC102656102, transcript variant X3"
102656103,"uncharacterized LOC102656103"
102656104,"uncharacterized LOC102656104"
102656105,"cysteine-rich DPF motif domain-containing protein 1-like"
102656106,"uncharacterized LOC102656106, transcript variant X1"
102656107,"immunoglobulin-binding protein 1-like"
102656108,"uncharacterized LOC102656108"
102656109,"titin-like isoform X2"
102656110,"UPF0568 protein C14orf166 homolog"
102656111,"uncharacterized LOC102656111"
102656112,"uncharacterized LOC102656112, transcript variant X2"
102656113,"uncharacterized LOC102656113"
102656114,"uncharacterized LOC102656114"
102656115,"uncharacterized LOC102656115"
102656116,"uncharacterized protein LOC102656116"
102656117,"uncharacterized LOC102656117, transcript variant X1"
102656118,"uncharacterized LOC102656118"
102656119,"uncharacterized LOC102656119, transcript variant X2"
102656120,"uncharacterized LOC102656120"
102656121,"uncharacterized LOC102656121, transcript variant X2"
102656122,"spindle pole body component 110-like"
102656123,"uncharacterized LOC102656123"
102656125,"uncharacterized LOC102656125, transcript variant X2"
102656126,"enolase 1-like"
102656127,"uncharacterized LOC102656127"
102656128,nyctalopin-like
102656129,"FERM domain-containing protein A-like"
102656130,"uncharacterized LOC102656130"
102656131,"biogenesis of lysosome-related organelles complex 1 subunit 2-like"
102656132,"structure-specific endonuclease subunit slx1-like isoform X1"
102656133,"uncharacterized LOC102656133"
102656134,"transcriptional adapter 2B-like isoform X2"
102656135,"uncharacterized LOC102656135, transcript variant X2"
102656136,"prefoldin subunit 4-like"
102656137,"coiled-coil domain-containing protein 174-like"
102656138,"uncharacterized LOC102656138, transcript variant X1"
102656139,"uncharacterized protein PFB0145c-like"
102656140,"uncharacterized LOC102656140, transcript variant X1"
102656141,"uncharacterized LOC102656141"
102656142,"protein zwilch homolog"
102656143,"keratin-associated protein 10-3-like"
102656144,"uncharacterized LOC102656144"
102656145,"uncharacterized LOC102656145"
102656146,"uncharacterized protein LOC102656146"
102656147,"uncharacterized LOC102656147, transcript variant X2"
102656148,"uncharacterized LOC102656148"
102656149,"uncharacterized LOC102656149"
102656150,"uncharacterized LOC102656150"
102656151,"uncharacterized LOC102656151, transcript variant X2"
102656152,"uncharacterized LOC102656152"
102656153,"uncharacterized LOC102656153, transcript variant X1"
102656154,"uncharacterized protein LOC102656154 isoform X2"
102656155,"tubulin polyglutamylase complex subunit 2-like"
102656156,"uncharacterized LOC102656156, transcript variant X2"
102656157,"uncharacterized LOC102656157"
102656158,"keratin, type I cytoskeletal 10-like"
102656159,"uncharacterized protein C7orf62 homolog"
102656160,"uncharacterized protein LOC102656160"
102656161,"uncharacterized LOC102656161, transcript variant X1"
102656162,"UPF0562 protein C7orf55 homolog isoform X1"
102656163,"uncharacterized LOC102656163"
102656164,"uncharacterized LOC102656164"
102656165,"uncharacterized LOC102656165"
102656166,"putative uncharacterized protein DDB_G0282133-like isoform X2"
102656167,"uncharacterized LOC102656167"
102656168,"uncharacterized protein LOC102656168"
102656169,"uncharacterized LOC102656169"
102656170,"protein atonal-like isoform X2"
102656171,"uncharacterized LOC102656171, transcript variant X2"
102656172,"uncharacterized LOC102656172"
102656173,"uncharacterized LOC102656173"
102656174,"uncharacterized LOC102656174"
102656176,"uncharacterized LOC102656176"
102656177,"uncharacterized LOC102656177, transcript variant X1"
102656178,"uncharacterized LOC102656178"
102656179,"uncharacterized LOC102656179, transcript variant X1"
102656180,"uncharacterized LOC102656180"
102656181,"uncharacterized LOC102656181"
102656182,"uncharacterized protein LOC102656182"
102656183,"histidine triad nucleotide-binding protein 1-like"
102656184,"MATH and LRR domain-containing protein PFE0570w-like"
102656185,"uncharacterized protein LOC102656185"
102656186,enteropeptidase-like
102656187,"uncharacterized LOC102656187"
102656188,"uncharacterized LOC102656188"
102656189,"uncharacterized LOC102656189"
102656190,"uncharacterized protein LOC102656190"
102656191,"uncharacterized LOC102656191, transcript variant X2"
102656192,"uncharacterized LOC102656192"
102656193,"dihydroorotate dehydrogenase-like"
102656194,"uncharacterized LOC102656194, transcript variant X8"
102656195,"uncharacterized LOC102656195, transcript variant X2"
102656196,"uncharacterized LOC102656196, transcript variant X1"
102656197,"uncharacterized LOC102656197"
102656198,titin-like
102656199,"uncharacterized protein LOC102656199"
102656200,"uncharacterized LOC102656200"
102656201,"uncharacterized LOC102656201"
102656202,"uncharacterized LOC102656202"
102656203,"probable serine/threonine-protein kinase vps15-like"
102656204,"uncharacterized LOC102656204"
102656205,"uncharacterized LOC102656205"
102656206,"uncharacterized LOC102656206"
102656207,"uncharacterized protein LOC102656207"
102656208,"uncharacterized LOC102656208"
102656209,"uncharacterized LOC102656209"
102656210,"uncharacterized protein LOC102656210 isoform X1"
102656211,"uncharacterized LOC102656211"
102656212,"uncharacterized LOC102656212"
102656213,"uncharacterized protein LOC102656213"
102656214,"uncharacterized LOC102656214"
102656215,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3-like"
102656216,"uncharacterized LOC102656216, transcript variant X4"
102656217,"flocculation protein FLO11-like"
102656218,"uncharacterized LOC102656218, transcript variant X1"
102656219,"rhodanese-like/PpiC domain-containing protein 12-like"
102656220,"uncharacterized LOC102656220"
102656221,"uncharacterized protein LOC102656221"
102656223,"uncharacterized LOC102656223"
102656224,"uncharacterized protein LOC102656224"
102656225,"uncharacterized LOC102656225"
102656226,"uncharacterized protein LOC102656226"
102656227,"glutathione S-transferase F14-like"
102656228,"uncharacterized LOC102656228"
102656229,"uncharacterized LOC102656229, transcript variant X1"
102656230,"uncharacterized protein LOC102656230 isoform X1"
102656231,"uncharacterized protein LOC102656231"
102656232,"uncharacterized LOC102656232"
102656234,"uncharacterized LOC102656234"
102656235,"uncharacterized protein LOC102656235"
102656236,"uncharacterized LOC102656236"
102656237,"uncharacterized LOC102656237"
102656238,"uncharacterized LOC102656238"
102656239,"uncharacterized protein LOC102656239"
102656240,"uncharacterized LOC102656240"
102656241,"uncharacterized LOC102656241, transcript variant X2"
102656242,"uncharacterized LOC102656242"
102656243,"uncharacterized LOC102656243"
102656244,"uncharacterized protein LOC102656244"
102656245,"uncharacterized protein PFB0145c-like"
102656246,"uncharacterized LOC102656246"
102656247,"dynein-1-beta heavy chain, flagellar inner arm I1 complex-like isoform X1"
102656248,"uncharacterized protein LOC102656248"
102656249,"protein HEXIM1-like"
102656250,"uncharacterized LOC102656250"
102656251,"uncharacterized LOC102656251"
102656252,"uncharacterized LOC102656252, transcript variant X2"
102656253,"probable serine/threonine-protein kinase tsuA-like"
102656254,"uncharacterized LOC102656254, transcript variant X2"
102656255,"uncharacterized LOC102656255"
102656256,"uncharacterized LOC102656256, transcript variant X2"
102656257,"uncharacterized LOC102656257"
102656258,"nuclear RNA export factor 2-like"
102656259,"uncharacterized LOC102656259, transcript variant X1"
102656260,"uncharacterized LOC102656260"
102656261,"uncharacterized LOC102656261, transcript variant X1"
102656262,"uncharacterized protein C4orf22 homolog"
102656263,"protein farnesyltransferase subunit beta-like"
102656264,"uncharacterized LOC102656264, transcript variant X2"
102656265,"uncharacterized LOC102656265, transcript variant X1"
102656266,"uncharacterized LOC102656266"
102656267,"uncharacterized LOC102656267"
102656268,"FK506-binding protein 2-like"
102656269,"uncharacterized LOC102656269"
102656270,"uncharacterized LOC102656270, transcript variant X2"
102656271,"putative odorant receptor 9a-like"
102656272,"uncharacterized LOC102656272, transcript variant X2"
102656273,"vacuolar basic amino acid transporter 1-like"
102656274,"uncharacterized LOC102656274"
102656275,"uncharacterized LOC102656275, transcript variant X2"
102656276,"uncharacterized LOC102656276"
102656277,"uncharacterized LOC102656277"
102656278,"uncharacterized LOC102656278"
102656279,"uncharacterized LOC102656279"
102656280,"uncharacterized LOC102656280"
102656281,"uncharacterized protein LOC102656281"
102656282,"uncharacterized LOC102656282"
102656283,"uncharacterized protein LOC102656283"
102656284,"uncharacterized LOC102656284, transcript variant X2"
102656285,"uncharacterized LOC102656285"
102656286,"uncharacterized protein LOC102656286"
102656287,"transmembrane protein 216-like"
102656288,"uncharacterized LOC102656288"
102656289,"uncharacterized protein LOC102656289"
102656290,"uncharacterized LOC102656290"
102656291,"coiled-coil domain-containing protein 115-like"
102656292,"uncharacterized LOC102656292, transcript variant X1"
102656293,"uncharacterized LOC102656293"
102656294,"uncharacterized protein LOC102656294"
102656295,"uncharacterized LOC102656295"
102656296,"uncharacterized LOC102656296, transcript variant X1"
102656297,"uncharacterized LOC102656297, transcript variant X7"
102656298,"uncharacterized LOC102656298, transcript variant X2"
102656299,"uncharacterized LOC102656299, transcript variant X2"
102656300,"uncharacterized LOC102656300"
102656301,"putative leucine-rich repeat-containing protein DDB_G0290503-like isoform X1"
102656302,"uncharacterized LOC102656302, transcript variant X1"
102656303,"protein SZT2-like"
102656304,"transmembrane protein DDB_G0269096-like"
102656305,"uncharacterized LOC102656305, transcript variant X2"
102656306,"uncharacterized LOC102656306"
102656307,"uncharacterized protein LOC102656307"
102656308,"uncharacterized LOC102656308, transcript variant X1"
102656309,"uncharacterized LOC102656309"
102656310,"uncharacterized LOC102656310"
102656311,"uncharacterized LOC102656311, transcript variant X2"
102656312,"uncharacterized LOC102656312"
102656313,"uncharacterized LOC102656313"
102656314,"uncharacterized LOC102656314, transcript variant X1"
102656315,"uncharacterized LOC102656315, transcript variant X2"
102656316,"prostatic spermine-binding protein-like"
102656317,"uncharacterized LOC102656317"
102656318,"uncharacterized LOC102656318"
102656319,"uncharacterized LOC102656319"
102656320,"neutral alpha-glucosidase AB-like"
102656321,"uncharacterized LOC102656321"
102656322,"ATP-binding cassette sub-family F member 2-like"
102656323,"uncharacterized LOC102656323"
102656324,"uncharacterized LOC102656324"
102656325,"uncharacterized LOC102656325"
102656326,"calponin homology domain-containing protein DDB_G0272472-like"
102656327,"uncharacterized LOC102656327, transcript variant X1"
102656328,"uncharacterized protein LOC102656328"
102656329,"uncharacterized LOC102656329"
102656330,"uncharacterized protein LOC102656330"
102656331,"uncharacterized protein LOC102656331"
102656332,"uncharacterized LOC102656332"
102656333,"uncharacterized LOC102656333"
102656334,"kinesin-like protein KIF15-like"
102656335,"uncharacterized LOC102656335"
102656336,"uncharacterized LOC102656336, transcript variant X2"
102656337,"mitotic spindle assembly checkpoint protein MAD2A-like isoform X1"
102656338,"uncharacterized LOC102656338"
102656339,"uncharacterized LOC102656339"
102656340,"uncharacterized LOC102656340"
102656341,"uncharacterized LOC102656341, transcript variant X2"
102656342,"uncharacterized LOC102656342"
102656343,"transient receptor potential-gamma protein-like"
102656344,"uncharacterized LOC102656344"
102656345,"RNA 3'-terminal phosphate cyclase-like"
102656346,"uncharacterized LOC102656346, transcript variant X1"
102656347,"uncharacterized LOC102656347, transcript variant X7"
102656348,"uncharacterized LOC102656348"
102656349,"uncharacterized LOC102656349, transcript variant X1"
102656350,"uncharacterized LOC102656350, transcript variant X3"
102656351,"uncharacterized LOC102656351"
102656352,"uncharacterized protein LOC102656352"
102656353,"uncharacterized LOC102656353"
102656354,"uncharacterized protein LOC102656354"
102656355,"uncharacterized protein LOC102656355"
102656356,"early growth response protein 1-A-like"
102656357,"GPI mannosyltransferase 1-like"
102656358,"uncharacterized LOC102656358"
102656359,"uncharacterized LOC102656359, transcript variant X2"
102656360,"uncharacterized protein LOC102656360"
102656361,"uncharacterized protein LOC102656361"
102656362,"N-alpha-acetyltransferase 11-like"
102656363,"uncharacterized protein LOC102656363"
102656364,"uncharacterized protein LOC102656364"
102656365,"uncharacterized LOC102656365"
102656366,"uncharacterized LOC102656366, transcript variant X4"
102656367,"uncharacterized LOC102656367, transcript variant X2"
102656368,"uncharacterized LOC102656368"
102656369,"uncharacterized protein LOC102656369"
102656370,"uncharacterized LOC102656370"
102656371,"uncharacterized protein LOC102656371"
102656372,"tropinone reductase 2-like"
102656373,"uncharacterized LOC102656373, transcript variant X2"
102656374,"uncharacterized LOC102656374"
102656375,"uncharacterized LOC102656375, transcript variant X1"
102656376,"uncharacterized LOC102656376"
102656377,"uncharacterized LOC102656377"
102656378,"uncharacterized protein LOC102656378"
102656379,alpha-glucosidase-like
102656380,"uncharacterized LOC102656380"
102656381,"ceramide phosphoethanolamine synthase-like"
102656382,"uncharacterized LOC102656382"
102656384,"dual specificity protein phosphatase 19-like"
102656385,"uncharacterized LOC102656385"
102656386,"uncharacterized protein LOC102656386"
102656387,"uncharacterized protein LOC102656387 isoform X2"
102656388,"uncharacterized LOC102656388"
102656389,"uncharacterized LOC102656389"
102656390,"uncharacterized LOC102656390"
102656391,"tRNA-splicing ligase RtcB homolog 2-like"
102656392,"uncharacterized LOC102656392"
102656393,"uncharacterized protein LOC102656393"
102656394,"uncharacterized LOC102656394, transcript variant X1"
102656395,"heat shock factor protein 5-like"
102656396,"uncharacterized LOC102656396"
102656397,"MORN repeat-containing protein 5-like"
102656398,"serine protease easter-like isoform X2"
102656399,"uncharacterized protein LOC102656399"
102656400,"uncharacterized LOC102656400"
102656401,"uncharacterized LOC102656401"
102656402,"uncharacterized protein LOC102656402"
102656403,"histone-lysine N-methyltransferase SETMAR-like"
102656404,"uncharacterized LOC102656404"
102656405,"probable RuBisCO transcriptional regulator-like"
102656406,"uncharacterized protein LOC102656406"
102656407,"uncharacterized LOC102656407"
102656408,"uncharacterized LOC102656408"
102656409,"uncharacterized LOC102656409"
102656410,"uncharacterized LOC102656410, transcript variant X2"
102656411,"uncharacterized LOC102656411"
102656412,"uncharacterized protein LOC102656412"
102656413,"uncharacterized LOC102656413"
102656414,"uncharacterized protein LOC102656414"
102656415,"uncharacterized protein LOC102656415"
102656416,"uncharacterized LOC102656416"
102656417,"uncharacterized LOC102656417, transcript variant X2"
102656418,"protein adg3-like"
102656419,"UDP-glucuronosyltransferase 2C1-like"
102656420,"uncharacterized LOC102656420"
102656421,"uncharacterized LOC102656421"
102656422,"uncharacterized LOC102656422"
102656423,"glutathione S-transferase 1-1-like"
102656424,"uncharacterized protein LOC102656424 isoform X3"
102656425,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like"
102656426,"uncharacterized LOC102656426"
102656427,"uncharacterized LOC102656427"
102656428,"uncharacterized protein LOC102656428"
102656429,"putative odorant receptor 30a-like isoform X2"
102656430,"uncharacterized LOC102656430"
102656431,"uncharacterized LOC102656431"
102656432,"connector enhancer of kinase suppressor of ras 3-like"
102656433,"DNA ligase 1-like"
102656434,"uncharacterized protein LOC102656434"
102656435,"uncharacterized LOC102656435"
102656436,"uncharacterized LOC102656436"
102656437,"uncharacterized protein LOC102656437"
102656439,"adenosine deaminase CECR1-like"
102656440,"uncharacterized LOC102656440"
102656441,"uncharacterized LOC102656441"
102656442,"probable splicing factor 3B subunit 5-like isoform X1"
102656443,"uncharacterized LOC102656443, transcript variant X1"
102656444,"protein PFC0760c-like isoform X1"
102656445,"uncharacterized protein LOC102656445"
102656446,"tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wdr4-like"
102656447,"uncharacterized LOC102656447"
102656448,"glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic-like, transcript variant X2"
102656449,"uncharacterized LOC102656449"
102656450,"uncharacterized LOC102656450"
102656451,"uncharacterized LOC102656451"
102656452,"uncharacterized LOC102656452, transcript variant X2"
102656453,"uncharacterized LOC102656453"
102656454,"uncharacterized LOC102656454"
102656455,"uncharacterized protein DDB_G0283697-like"
102656456,"uncharacterized LOC102656456"
102656457,"uncharacterized protein LOC102656457"
102656458,"uncharacterized LOC102656458, transcript variant X2"
102656459,"uncharacterized LOC102656459"
102656460,"excitatory amino acid transporter 3-like"
102656461,"uncharacterized protein LOC102656461"
102656462,"uncharacterized LOC102656462"
102656463,"uncharacterized protein LOC102656463"
102656464,"uncharacterized protein LOC102656464"
102656465,"guanine nucleotide-binding protein G(o) subunit alpha-like"
102656466,"peroxidasin homolog isoform X1"
102656467,"uncharacterized LOC102656467"
102656468,"uncharacterized LOC102656468"
102656469,"uncharacterized protein LOC102656469 isoform X1"
102656470,"uncharacterized LOC102656470, transcript variant X2"
102656471,"uncharacterized LOC102656471"
102656472,"uncharacterized LOC102656472, transcript variant X1"
102656473,"CB1 cannabinoid receptor-interacting protein 1-like"
102656474,"uncharacterized LOC102656474, transcript variant X1"
102656475,"uncharacterized LOC102656475"
102656476,"uncharacterized LOC102656476"
102656477,"uncharacterized LOC102656477"
102656478,"uncharacterized LOC102656478"
102656479,"uncharacterized protein LOC102656479"
102656480,"uncharacterized protein LOC102656480"
102656481,"uncharacterized LOC102656481, transcript variant X1"
102656482,"uncharacterized LOC102656482"
102656483,"uncharacterized LOC102656483"
102656484,"uncharacterized LOC102656484"
102656485,"oxidoreductase-like domain-containing protein 1-like"
102656486,"uncharacterized LOC102656486"
102656487,"uncharacterized protein LOC102656487"
102656488,"uncharacterized LOC102656488, transcript variant X2"
102656489,"uncharacterized protein LOC102656489"
102656490,"uncharacterized protein LOC102656490 isoform X1"
102656491,"signal peptidase complex subunit 1-like"
102656492,"uncharacterized protein PFB0765w-like"
102656493,"uncharacterized LOC102656493, transcript variant X1"
102656494,"uncharacterized protein LOC102656494"
102656495,"uncharacterized LOC102656495"
102656496,"uncharacterized LOC102656496"
102656497,"uncharacterized protein LOC102656497 isoform X3"
102656498,"uncharacterized LOC102656498"
102656499,"uncharacterized LOC102656499"
102656500,"uncharacterized LOC102656500, transcript variant X2"
102656501,"putative uncharacterized zinc finger protein 814-like"
102656502,"uncharacterized LOC102656502, transcript variant X1"
102656503,"putative purine permease C1399.01c-like"
102656504,"ethanolamine kinase-like isoform X1"
102656505,"uncharacterized protein LOC102656505"
102656506,"uncharacterized LOC102656506"
102656507,"uncharacterized LOC102656507"
102656508,"uncharacterized LOC102656508"
102656509,"uncharacterized LOC102656509, transcript variant X2"
102656510,"uncharacterized LOC102656510"
102656511,"uncharacterized LOC102656511"
102656512,"uncharacterized LOC102656512, transcript variant X2"
102656513,"uncharacterized LOC102656513"
102656514,"uncharacterized protein LOC102656514"
102656515,"metabotropic glutamate receptor 4-like"
102656516,"uncharacterized LOC102656516"
102656517,"protein PFC0760c-like"
102656518,"carnitine O-palmitoyltransferase 1, liver isoform-like"
102656519,"uncharacterized LOC102656519"
102656520,"uncharacterized LOC102656520"
102656521,"uncharacterized LOC102656521"
102656522,"uncharacterized LOC102656522"
102656523,"uncharacterized LOC102656523, transcript variant X5"
102656524,"uncharacterized protein LOC102656524"
102656525,"inosine triphosphate pyrophosphatase-like"
102656526,"uncharacterized LOC102656526"
102656527,"uncharacterized LOC102656527"
102656528,"uncharacterized LOC102656528"
102656529,"uncharacterized protein LOC102656529"
102656530,"uncharacterized LOC102656530, transcript variant X1"
102656531,"uncharacterized LOC102656531"
102656532,"uncharacterized LOC102656532"
102656533,"uncharacterized LOC102656533"
102656534,"uncharacterized LOC102656534, transcript variant X1"
102656535,"uncharacterized LOC102656535, transcript variant X2"
102656536,"uncharacterized LOC102656536"
102656537,"uncharacterized LOC102656537, transcript variant X3"
102656538,"uncharacterized LOC102656538"
102656539,"uncharacterized LOC102656539, transcript variant X5"
102656540,"uncharacterized LOC102656540, transcript variant X2"
102656541,"uncharacterized protein LOC102656541 isoform X2"
102656542,"protein Skeletor, isoforms D/E-like isoform X1"
102656543,"decaprenyl-diphosphate synthase subunit 1-like"
102656544,"adenylate cyclase type 2-like"
102656545,"uncharacterized protein CG3556-like"
102656546,"ornithine carbamoyltransferase, mitochondrial-like"
102656547,"uncharacterized LOC102656547"
102656548,"nucleoside diphosphate kinase homolog 5-like isoform X2"
102656549,"uncharacterized LOC102656549, transcript variant X1"
102656550,"uncharacterized LOC102656550"
102656551,"uncharacterized protein LOC102656551"
102656552,"uncharacterized protein LOC102656552"
102656553,"uncharacterized LOC102656553, transcript variant X1"
102656555,"uncharacterized LOC102656555, transcript variant X2"
102656556,"uncharacterized LOC102656556"
102656557,"uncharacterized LOC102656557"
102656558,"uncharacterized LOC102656558, transcript variant X1"
102656559,"uncharacterized LOC102656559"
102656560,"sperm-tail PG-rich repeat-containing protein 2-like"
102656561,"uncharacterized LOC102656561, transcript variant X1"
102656562,"uncharacterized LOC102656562"
102656563,"uncharacterized LOC102656563"
102656564,"uncharacterized LOC102656564, transcript variant X2"
102656565,"uncharacterized LOC102656565"
102656566,"uncharacterized LOC102656566"
102656567,"uncharacterized protein LOC102656567"
102656568,"uncharacterized LOC102656568"
102656569,"uncharacterized LOC102656569"
102656570,"glucose dehydrogenase [FAD, quinone]-like"
102656571,"uncharacterized LOC102656571"
102656572,"uncharacterized LOC102656572, transcript variant X3"
102656573,"uncharacterized LOC102656573"
102656574,"uncharacterized LOC102656574"
102656575,"uncharacterized LOC102656575, transcript variant X1"
102656576,"uncharacterized LOC102656576, transcript variant X4"
102656577,"uncharacterized LOC102656577"
102656578,"carbonic anhydrase 1-like"
102656579,"UPF0488 protein CG14286-like"
102656580,"uncharacterized LOC102656580"
102656581,"uncharacterized LOC102656581"
102656582,"uncharacterized LOC102656582"
102656583,"uncharacterized protein LOC102656583"
102656584,"uncharacterized LOC102656584"
102656585,"CD151 antigen-like"
102656586,"uncharacterized LOC102656586, transcript variant X2"
102656587,"ras-related protein Ral-a-like, transcript variant X5"
102656588,"vitamin B6 transporter bsu1-like"
102656589,"uncharacterized LOC102656589"
102656590,"uncharacterized LOC102656590, transcript variant X1"
102656591,"uncharacterized LOC102656591"
102656592,"uncharacterized LOC102656592"
102656593,"uncharacterized LOC102656593"
102656594,"uncharacterized protein LOC102656594"
102656595,"uncharacterized protein LOC102656595"
102656596,"uncharacterized LOC102656596"
102656597,"uncharacterized LOC102656597, transcript variant X4"
102656598,"uncharacterized LOC102656598, transcript variant X1"
102656599,"HIG1 domain family member 1B-like"
102656600,"uncharacterized LOC102656600"
102656601,"uncharacterized LOC102656601"
102656602,"uncharacterized LOC102656602"
102656603,"uncharacterized LOC102656603"
102656604,"uncharacterized LOC102656604"
102656605,"uncharacterized LOC102656605"
102656606,"uncharacterized LOC102656606"
102656607,"uncharacterized LOC102656607"
102656608,"uncharacterized LOC102656608"
102656609,"uncharacterized protein LOC102656609"
102656611,"glycine-rich cell wall structural protein 1.8-like"
102656612,"uncharacterized LOC102656612"
102656613,"uncharacterized protein LOC102656613 isoform X1"
102656614,"uncharacterized LOC102656614"
102656615,"uncharacterized protein LOC102656615"
102656616,"uncharacterized LOC102656616, transcript variant X3"
102656617,"uncharacterized LOC102656617"
102656618,"uncharacterized protein LOC102656618 isoform X1"
102656619,"uncharacterized LOC102656619"
